timestamp,county,file_number,measure_names,provider_name,measure_values
2020-07-14T123224,MANATEE,110028,Available Capacity,CENTERSTONE OF FLORIDA,0.210526316
2020-07-14T123224,MANATEE,110028,Total Staffed Bed Capacity,CENTERSTONE OF FLORIDA,38
2020-07-14T123224,MANATEE,110049,Bed Census,SUNCOAST BEHAVIORAL HEALTH CENTER,41
2020-07-14T123224,MANATEE,110049,Available,SUNCOAST BEHAVIORAL HEALTH CENTER,19
2020-07-14T123224,MANATEE,110049,Available Capacity,SUNCOAST BEHAVIORAL HEALTH CENTER,0.316666667
2020-07-14T123224,MANATEE,110049,Total Staffed Bed Capacity,SUNCOAST BEHAVIORAL HEALTH CENTER,60
2020-07-14T123224,MANATEE,23960046,Bed Census,LAKEWOOD RANCH MEDICAL CENTER,97
2020-07-14T123224,MANATEE,23960046,Available,LAKEWOOD RANCH MEDICAL CENTER,12
2020-07-14T123224,MANATEE,23960046,Available Capacity,LAKEWOOD RANCH MEDICAL CENTER,0.110091743
2020-07-14T123224,MANATEE,23960046,Total Staffed Bed Capacity,LAKEWOOD RANCH MEDICAL CENTER,109
2020-07-14T123224,MARION,100062,Bed Census,ADVENTHEALTH OCALA,263
2020-07-14T123224,MARION,100062,Available,ADVENTHEALTH OCALA,10
2020-07-14T123224,MARION,100062,Available Capacity,ADVENTHEALTH OCALA,0.036630037
2020-07-14T123224,MARION,100062,Total Staffed Bed Capacity,ADVENTHEALTH OCALA,273
2020-07-14T123224,MARION,100212,Bed Census,OCALA REGIONAL MEDICAL CENTER,246
2020-07-14T123224,MARION,100212,Available,OCALA REGIONAL MEDICAL CENTER,10
2020-07-14T123224,MARION,100212,Available Capacity,OCALA REGIONAL MEDICAL CENTER,0.0390625
2020-07-14T123224,MARION,100212,Total Staffed Bed Capacity,OCALA REGIONAL MEDICAL CENTER,256
2020-07-14T123224,MARION,23960039,Bed Census,WEST MARION COMMUNITY HOSPITAL,174
2020-07-14T123224,MARION,23960039,Available,WEST MARION COMMUNITY HOSPITAL,12
2020-07-14T123224,MARION,23960039,Available Capacity,WEST MARION COMMUNITY HOSPITAL,0.064516129
2020-07-14T123224,MARION,23960039,Total Staffed Bed Capacity,WEST MARION COMMUNITY HOSPITAL,186
2020-07-14T123224,MARION,23960060,Bed Census,KINDRED HOSPITAL OCALA,18
2020-07-14T123224,MARION,23960060,Available,KINDRED HOSPITAL OCALA,0
2020-07-14T123224,MARION,23960060,Available Capacity,KINDRED HOSPITAL OCALA,0
2020-07-14T123224,MARION,23960060,Total Staffed Bed Capacity,KINDRED HOSPITAL OCALA,18
2020-07-14T123224,MARION,23960073,Bed Census,THE VINES HOSPITAL,67
2020-07-14T123224,MARION,23960073,Available,THE VINES HOSPITAL,31
2020-07-14T123224,MARION,23960073,Available Capacity,THE VINES HOSPITAL,0.316326531
2020-07-14T123224,MARION,23960073,Total Staffed Bed Capacity,THE VINES HOSPITAL,98
2020-07-14T123224,MARION,23960109,Bed Census,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,39
2020-07-14T123224,MARION,23960109,Available,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,31
2020-07-14T123224,MARION,23960109,Available Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,0.442857143
2020-07-14T123224,MARION,23960109,Total Staffed Bed Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA,70
2020-07-14T123224,MARTIN,100044,Bed Census,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,128
2020-07-14T123224,MARTIN,100044,Available,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,118
2020-07-14T123224,MARTIN,100044,Available Capacity,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,0.479674797
2020-07-14T123224,MARTIN,100044,Total Staffed Bed Capacity,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,246
2020-07-14T123224,MARTIN,120009,Bed Census,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,68
2020-07-14T123224,MARTIN,120009,Available,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,32
2020-07-14T123224,MARTIN,120009,Available Capacity,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,0.32
2020-07-14T123224,MARTIN,120009,Total Staffed Bed Capacity,CLEVELAND CLINIC MARTIN SOUTH HOSPITAL,100
2020-07-14T123224,MARTIN,23960112,Bed Census,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,63
2020-07-14T123224,MARTIN,23960112,Available,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,1
2020-07-14T123224,MARTIN,23960112,Available Capacity,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,0.015625
2020-07-14T123224,MARTIN,23960112,Total Staffed Bed Capacity,ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH,64
2020-07-14T123224,MARTIN,23960125,Bed Census,CORAL SHORES BEHAVIORAL HEALTH,17
2020-07-14T123224,MARTIN,23960125,Available,CORAL SHORES BEHAVIORAL HEALTH,61
2020-07-14T123224,MARTIN,23960125,Available Capacity,CORAL SHORES BEHAVIORAL HEALTH,0.782051282
2020-07-14T123224,MARTIN,23960125,Total Staffed Bed Capacity,CORAL SHORES BEHAVIORAL HEALTH,78
2020-07-14T123224,MIAMI-DADE,100008,Bed Census,BAPTIST HOSPITAL OF MIAMI,665
2020-07-14T123224,MIAMI-DADE,100008,Available,BAPTIST HOSPITAL OF MIAMI,102
2020-07-14T123224,MIAMI-DADE,100008,Available Capacity,BAPTIST HOSPITAL OF MIAMI,0.132985658
2020-07-14T123224,MIAMI-DADE,100008,Total Staffed Bed Capacity,BAPTIST HOSPITAL OF MIAMI,767
2020-07-14T123224,MIAMI-DADE,100009,Bed Census,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,360
2020-07-14T123224,MIAMI-DADE,100009,Available,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,33
2020-07-14T123224,MIAMI-DADE,100009,Available Capacity,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,0.083969466
2020-07-14T123224,MIAMI-DADE,100009,Total Staffed Bed Capacity,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER,393
2020-07-14T123224,MIAMI-DADE,100020,Bed Census,DOCTORS HOSPITAL,124
2020-07-14T123224,MIAMI-DADE,100020,Available,DOCTORS HOSPITAL,10
2020-07-14T123224,MIAMI-DADE,100020,Available Capacity,DOCTORS HOSPITAL,0.074626866
2020-07-14T123224,MIAMI-DADE,100020,Total Staffed Bed Capacity,DOCTORS HOSPITAL,134
2020-07-14T123224,MIAMI-DADE,100022,Bed Census,JACKSON MEMORIAL HOSPITAL,"1,210"
2020-07-14T123224,MIAMI-DADE,100022,Available,JACKSON MEMORIAL HOSPITAL,408
2020-07-14T123224,MIAMI-DADE,100022,Available Capacity,JACKSON MEMORIAL HOSPITAL,0.252163164
2020-07-14T123224,MIAMI-DADE,100022,Total Staffed Bed Capacity,JACKSON MEMORIAL HOSPITAL,"1,618"
2020-07-14T123224,MIAMI-DADE,100029,Bed Census,NORTH SHORE MEDICAL CENTER,239
2020-07-14T123224,MIAMI-DADE,100029,Available,NORTH SHORE MEDICAL CENTER,52
2020-07-14T123224,MIAMI-DADE,100029,Available Capacity,NORTH SHORE MEDICAL CENTER,0.178694158
2020-07-14T123224,MIAMI-DADE,100029,Total Staffed Bed Capacity,NORTH SHORE MEDICAL CENTER,291
2020-07-14T123224,MIAMI-DADE,100034,Bed Census,MOUNT SINAI MEDICAL CENTER,408
2020-07-14T123224,MIAMI-DADE,100034,Available,MOUNT SINAI MEDICAL CENTER,137
2020-07-14T123224,MIAMI-DADE,100034,Available Capacity,MOUNT SINAI MEDICAL CENTER,0.251376147
2020-07-14T123224,MIAMI-DADE,100034,Total Staffed Bed Capacity,MOUNT SINAI MEDICAL CENTER,545
2020-07-14T123224,MIAMI-DADE,100050,Bed Census,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,146
2020-07-14T123224,MIAMI-DADE,100050,Available,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,42
2020-07-14T123224,MIAMI-DADE,100050,Available Capacity,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,0.223404255
2020-07-14T123224,MIAMI-DADE,100050,Total Staffed Bed Capacity,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,188
2020-07-14T123224,MIAMI-DADE,100053,Bed Census,HIALEAH HOSPITAL,202
2020-07-14T123224,MIAMI-DADE,100053,Available,HIALEAH HOSPITAL,38
2020-07-14T123224,MIAMI-DADE,100053,Available Capacity,HIALEAH HOSPITAL,0.158333333
2020-07-14T123224,MIAMI-DADE,100053,Total Staffed Bed Capacity,HIALEAH HOSPITAL,240
2020-07-14T123224,MIAMI-DADE,100061,Bed Census,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",308
2020-07-14T123224,MIAMI-DADE,100061,Available,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",167
2020-07-14T123224,MIAMI-DADE,100061,Available Capacity,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",0.351578947
2020-07-14T123224,MIAMI-DADE,100061,Total Staffed Bed Capacity,"MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL",475
2020-07-14T123224,MIAMI-DADE,100076,Bed Census,VARIETY CHILDREN'S HOSPITAL,0
2020-07-14T123224,MIAMI-DADE,100076,Available,VARIETY CHILDREN'S HOSPITAL,0
2020-07-14T123224,MIAMI-DADE,100076,Available Capacity,VARIETY CHILDREN'S HOSPITAL,NA
2020-07-14T123224,MIAMI-DADE,100076,Total Staffed Bed Capacity,VARIETY CHILDREN'S HOSPITAL,0
2020-07-14T123224,MIAMI-DADE,100079,Bed Census,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,33
2020-07-14T123224,MIAMI-DADE,100079,Available,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,7
2020-07-14T123224,MIAMI-DADE,100079,Available Capacity,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,0.175
2020-07-14T123224,MIAMI-DADE,100079,Total Staffed Bed Capacity,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE,40
2020-07-14T123224,MIAMI-DADE,100114,Bed Census,JACKSON NORTH MEDICAL CENTER,253
2020-07-14T123224,MIAMI-DADE,100114,Available,JACKSON NORTH MEDICAL CENTER,46
2020-07-14T123224,MIAMI-DADE,100114,Available Capacity,JACKSON NORTH MEDICAL CENTER,0.153846154
2020-07-14T123224,MIAMI-DADE,100114,Total Staffed Bed Capacity,JACKSON NORTH MEDICAL CENTER,299
2020-07-14T123224,MIAMI-DADE,100125,Bed Census,HOMESTEAD HOSPITAL,144
2020-07-14T123224,MIAMI-DADE,100125,Available,HOMESTEAD HOSPITAL,11
2020-07-14T123224,MIAMI-DADE,100125,Available Capacity,HOMESTEAD HOSPITAL,0.070967742
2020-07-14T123224,MIAMI-DADE,100125,Total Staffed Bed Capacity,HOMESTEAD HOSPITAL,155
2020-07-14T123224,MIAMI-DADE,100131,Bed Census,AVENTURA HOSPITAL AND MEDICAL CENTER,349
2020-07-14T123224,MIAMI-DADE,100131,Available,AVENTURA HOSPITAL AND MEDICAL CENTER,49
2020-07-14T123224,MIAMI-DADE,100131,Available Capacity,AVENTURA HOSPITAL AND MEDICAL CENTER,0.123115578
2020-07-14T123224,MIAMI-DADE,100131,Total Staffed Bed Capacity,AVENTURA HOSPITAL AND MEDICAL CENTER,398
2020-07-14T123224,MIAMI-DADE,100152,Bed Census,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,55
2020-07-14T123224,MIAMI-DADE,100152,Available,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,6
2020-07-14T123224,MIAMI-DADE,100152,Available Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,0.098360656
2020-07-14T123224,MIAMI-DADE,100152,Total Staffed Bed Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,61
2020-07-14T123224,MIAMI-DADE,100154,Bed Census,SOUTH MIAMI HOSPITAL,363
2020-07-14T123224,MIAMI-DADE,100154,Available,SOUTH MIAMI HOSPITAL,82
2020-07-14T123224,MIAMI-DADE,100154,Available Capacity,SOUTH MIAMI HOSPITAL,0.184269663
2020-07-14T123224,MIAMI-DADE,100154,Total Staffed Bed Capacity,SOUTH MIAMI HOSPITAL,445
2020-07-14T123224,MIAMI-DADE,100165,Bed Census,WESTCHESTER GENERAL HOSPITAL,77
2020-07-14T123224,MIAMI-DADE,100165,Available,WESTCHESTER GENERAL HOSPITAL,12
2020-07-14T123224,MIAMI-DADE,100165,Available Capacity,WESTCHESTER GENERAL HOSPITAL,0.134831461
2020-07-14T123224,MIAMI-DADE,100165,Total Staffed Bed Capacity,WESTCHESTER GENERAL HOSPITAL,89
2020-07-14T123224,MIAMI-DADE,100181,Bed Census,LARKIN COMMUNITY HOSPITAL,93
2020-07-14T123224,MIAMI-DADE,100181,Available,LARKIN COMMUNITY HOSPITAL,26
2020-07-14T123224,MIAMI-DADE,100181,Available Capacity,LARKIN COMMUNITY HOSPITAL,0.218487395
2020-07-14T123224,MIAMI-DADE,100181,Total Staffed Bed Capacity,LARKIN COMMUNITY HOSPITAL,119
2020-07-14T123224,MIAMI-DADE,100183,Bed Census,CORAL GABLES HOSPITAL,118
2020-07-14T123224,MIAMI-DADE,100183,Available,CORAL GABLES HOSPITAL,9
2020-07-14T123224,MIAMI-DADE,100183,Available Capacity,CORAL GABLES HOSPITAL,0.070866142
2020-07-14T123224,MIAMI-DADE,100183,Total Staffed Bed Capacity,CORAL GABLES HOSPITAL,127
2020-07-14T123224,MIAMI-DADE,100187,Bed Census,PALMETTO GENERAL HOSPITAL,218
2020-07-14T123224,MIAMI-DADE,100187,Available,PALMETTO GENERAL HOSPITAL,135
2020-07-14T123224,MIAMI-DADE,100187,Available Capacity,PALMETTO GENERAL HOSPITAL,0.382436261
2020-07-14T123224,MIAMI-DADE,100187,Total Staffed Bed Capacity,PALMETTO GENERAL HOSPITAL,353
2020-07-14T123224,MIAMI-DADE,100197,Bed Census,DOUGLAS GARDENS HOSPITAL,15
2020-07-14T123224,MIAMI-DADE,100197,Available,DOUGLAS GARDENS HOSPITAL,17
2020-07-14T123224,MIAMI-DADE,100197,Available Capacity,DOUGLAS GARDENS HOSPITAL,0.53125
2020-07-14T123224,MIAMI-DADE,100197,Total Staffed Bed Capacity,DOUGLAS GARDENS HOSPITAL,32
2020-07-14T123224,MIAMI-DADE,100208,Bed Census,JACKSON SOUTH MEDICAL CENTER,211
2020-07-14T123224,MIAMI-DADE,100208,Available,JACKSON SOUTH MEDICAL CENTER,44
2020-07-14T123224,MIAMI-DADE,100208,Available Capacity,JACKSON SOUTH MEDICAL CENTER,0.172549020
2020-07-14T123224,MIAMI-DADE,100208,Total Staffed Bed Capacity,JACKSON SOUTH MEDICAL CENTER,255
2020-07-14T123224,MIAMI-DADE,100209,Bed Census,KENDALL REGIONAL MEDICAL CENTER,379
2020-07-14T123224,MIAMI-DADE,100209,Available,KENDALL REGIONAL MEDICAL CENTER,61
2020-07-14T123224,MIAMI-DADE,100209,Available Capacity,KENDALL REGIONAL MEDICAL CENTER,0.138636364
2020-07-14T123224,MIAMI-DADE,100209,Total Staffed Bed Capacity,KENDALL REGIONAL MEDICAL CENTER,440
2020-07-14T123224,MIAMI-DADE,100240,Bed Census,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,0
2020-07-14T123224,MIAMI-DADE,100240,Available,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,0
2020-07-14T123224,MIAMI-DADE,100240,Available Capacity,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,NA
2020-07-14T123224,MIAMI-DADE,100240,Total Staffed Bed Capacity,UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST,0
2020-07-14T123224,MIAMI-DADE,103004,Bed Census,ST CATHERINE'S REHABILITATION HOSPITAL,8
2020-07-14T123224,MIAMI-DADE,103004,Available,ST CATHERINE'S REHABILITATION HOSPITAL,14
2020-07-14T123224,MIAMI-DADE,103004,Available Capacity,ST CATHERINE'S REHABILITATION HOSPITAL,0.636363636
2020-07-14T123224,MIAMI-DADE,103004,Total Staffed Bed Capacity,ST CATHERINE'S REHABILITATION HOSPITAL,22
2020-07-14T123224,MIAMI-DADE,103038,Bed Census,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,30
2020-07-14T123224,MIAMI-DADE,103038,Available,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,30
2020-07-14T123224,MIAMI-DADE,103038,Available Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,0.5
2020-07-14T123224,MIAMI-DADE,103038,Total Staffed Bed Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,60
2020-07-14T123224,MIAMI-DADE,110040,Bed Census,SOUTHERN WINDS,63
2020-07-14T123224,MIAMI-DADE,110040,Available,SOUTHERN WINDS,9
2020-07-14T123224,MIAMI-DADE,110040,Available Capacity,SOUTHERN WINDS,0.125
2020-07-14T123224,MIAMI-DADE,110040,Total Staffed Bed Capacity,SOUTHERN WINDS,72
2020-07-14T123224,MIAMI-DADE,110041,Bed Census,WEST GABLES REHABILITATION HOSPITAL,58
2020-07-14T123224,MIAMI-DADE,110041,Available,WEST GABLES REHABILITATION HOSPITAL,0
2020-07-14T123224,MIAMI-DADE,110041,Available Capacity,WEST GABLES REHABILITATION HOSPITAL,0
2020-07-14T123224,MIAMI-DADE,110041,Total Staffed Bed Capacity,WEST GABLES REHABILITATION HOSPITAL,58
2020-07-14T123224,MIAMI-DADE,110199,Bed Census,NICKLAUS CHILDREN'S HOSPITAL,175
2020-07-14T123224,MIAMI-DADE,110199,Available,NICKLAUS CHILDREN'S HOSPITAL,44
2020-07-14T123224,MIAMI-DADE,110199,Available Capacity,NICKLAUS CHILDREN'S HOSPITAL,0.200913242
2020-07-14T123224,MIAMI-DADE,110199,Total Staffed Bed Capacity,NICKLAUS CHILDREN'S HOSPITAL,219
2020-07-14T123224,MIAMI-DADE,120014,Bed Census,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,192
2020-07-14T123224,MIAMI-DADE,120014,Available,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,0
2020-07-14T123224,MIAMI-DADE,120014,Available Capacity,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,0
2020-07-14T123224,MIAMI-DADE,120014,Total Staffed Bed Capacity,SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,192
2020-07-14T123224,MIAMI-DADE,23960028,Bed Census,SELECT SPECIALTY HOSPITAL-MIAMI,37
2020-07-14T123224,MIAMI-DADE,23960028,Available,SELECT SPECIALTY HOSPITAL-MIAMI,10
2020-07-14T123224,MIAMI-DADE,23960028,Available Capacity,SELECT SPECIALTY HOSPITAL-MIAMI,0.212765957
2020-07-14T123224,MIAMI-DADE,23960028,Total Staffed Bed Capacity,SELECT SPECIALTY HOSPITAL-MIAMI,47
2020-07-14T123224,MIAMI-DADE,23960064,Bed Census,WEST KENDALL BAPTIST HOSPITAL,146
2020-07-14T123224,MIAMI-DADE,23960064,Available,WEST KENDALL BAPTIST HOSPITAL,9
2020-07-14T123224,MIAMI-DADE,23960064,Available Capacity,WEST KENDALL BAPTIST HOSPITAL,0.058064516
2020-07-14T123224,MIAMI-DADE,23960064,Total Staffed Bed Capacity,WEST KENDALL BAPTIST HOSPITAL,155
2020-07-14T123224,MIAMI-DADE,23960094,Bed Census,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,58
2020-07-14T123224,MIAMI-DADE,23960094,Available,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,2
2020-07-14T123224,MIAMI-DADE,23960094,Available Capacity,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,0.033333333
2020-07-14T123224,MIAMI-DADE,23960094,Total Staffed Bed Capacity,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,60
2020-07-14T123224,MIAMI-DADE,23960097,Bed Census,ST CATHERINE'S WEST REHABILITATION HOSPITAL,16
2020-07-14T123224,MIAMI-DADE,23960097,Available,ST CATHERINE'S WEST REHABILITATION HOSPITAL,24
2020-07-14T123224,MIAMI-DADE,23960097,Available Capacity,ST CATHERINE'S WEST REHABILITATION HOSPITAL,0.6
2020-07-14T123224,MIAMI-DADE,23960097,Total Staffed Bed Capacity,ST CATHERINE'S WEST REHABILITATION HOSPITAL,40
2020-07-14T123224,MONROE,100024,Bed Census,FISHERMEN'S COMMUNITY HOSPITAL,0
2020-07-14T123224,MONROE,100024,Available,FISHERMEN'S COMMUNITY HOSPITAL,4
2020-07-14T123224,MONROE,100024,Available Capacity,FISHERMEN'S COMMUNITY HOSPITAL,1
2020-07-14T123224,MONROE,100024,Total Staffed Bed Capacity,FISHERMEN'S COMMUNITY HOSPITAL,4
2020-07-14T123224,MONROE,100150,Bed Census,DEPOO HOSPITAL,19
2020-07-14T123224,MONROE,100150,Available,DEPOO HOSPITAL,4
2020-07-14T123224,MONROE,100150,Available Capacity,DEPOO HOSPITAL,0.173913043
2020-07-14T123224,MONROE,100150,Total Staffed Bed Capacity,DEPOO HOSPITAL,23
2020-07-14T123224,MONROE,100160,Bed Census,MARINERS HOSPITAL,22
2020-07-14T123224,MONROE,100160,Available,MARINERS HOSPITAL,3
2020-07-14T123224,MONROE,100160,Available Capacity,MARINERS HOSPITAL,0.12
2020-07-14T123224,MONROE,100160,Total Staffed Bed Capacity,MARINERS HOSPITAL,25
2020-07-14T123224,MONROE,100195,Bed Census,LOWER KEYS MEDICAL CENTER,51
2020-07-14T123224,MONROE,100195,Available,LOWER KEYS MEDICAL CENTER,15
2020-07-14T123224,MONROE,100195,Available Capacity,LOWER KEYS MEDICAL CENTER,0.227272727
2020-07-14T123224,MONROE,100195,Total Staffed Bed Capacity,LOWER KEYS MEDICAL CENTER,66
2020-07-14T123224,NASSAU,100140,Bed Census,BAPTIST MEDICAL CENTER NASSAU,47
2020-07-14T123224,NASSAU,100140,Available,BAPTIST MEDICAL CENTER NASSAU,39
2020-07-14T123224,NASSAU,100140,Available Capacity,BAPTIST MEDICAL CENTER NASSAU,0.453488372
2020-07-14T123224,NASSAU,100140,Total Staffed Bed Capacity,BAPTIST MEDICAL CENTER NASSAU,86
2020-07-14T123224,OKALOOSA,100054,Bed Census,TWIN CITIES HOSPITAL,40
2020-07-14T123224,OKALOOSA,100054,Available,TWIN CITIES HOSPITAL,3
2020-07-14T123224,OKALOOSA,100054,Available Capacity,TWIN CITIES HOSPITAL,0.069767442
2020-07-14T123224,OKALOOSA,100054,Total Staffed Bed Capacity,TWIN CITIES HOSPITAL,43
2020-07-14T123224,OKALOOSA,100122,Bed Census,NORTH OKALOOSA MEDICAL CENTER,69
2020-07-14T123224,OKALOOSA,100122,Available,NORTH OKALOOSA MEDICAL CENTER,44
2020-07-14T123224,OKALOOSA,100122,Available Capacity,NORTH OKALOOSA MEDICAL CENTER,0.389380531
2020-07-14T123224,OKALOOSA,100122,Total Staffed Bed Capacity,NORTH OKALOOSA MEDICAL CENTER,113
2020-07-14T123224,OKALOOSA,100223,Bed Census,FORT WALTON BEACH MEDICAL CENTER,222
2020-07-14T123224,OKALOOSA,100223,Available,FORT WALTON BEACH MEDICAL CENTER,17
2020-07-14T123224,OKALOOSA,100223,Available Capacity,FORT WALTON BEACH MEDICAL CENTER,0.071129707
2020-07-14T123224,OKALOOSA,100223,Total Staffed Bed Capacity,FORT WALTON BEACH MEDICAL CENTER,239
2020-07-14T123224,OKALOOSA,111520,Bed Census,GULF COAST TREATMENT CENTER,28
2020-07-14T123224,OKALOOSA,111520,Available,GULF COAST TREATMENT CENTER,0
2020-07-14T123224,OKALOOSA,111520,Available Capacity,GULF COAST TREATMENT CENTER,0
2020-07-14T123224,OKALOOSA,111520,Total Staffed Bed Capacity,GULF COAST TREATMENT CENTER,28
2020-07-14T123224,OKALOOSA,23960106,Bed Census,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",16
2020-07-14T123224,OKALOOSA,23960106,Available,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",14
2020-07-14T123224,OKALOOSA,23960106,Available Capacity,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",0.466666667
2020-07-14T123224,OKALOOSA,23960106,Total Staffed Bed Capacity,"REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE",30
2020-07-14T123224,OKEECHOBEE,100252,Bed Census,RAULERSON HOSPITAL,57
2020-07-14T123224,OKEECHOBEE,100252,Available,RAULERSON HOSPITAL,43
2020-07-14T123224,OKEECHOBEE,100252,Available Capacity,RAULERSON HOSPITAL,0.43
2020-07-14T123224,OKEECHOBEE,100252,Total Staffed Bed Capacity,RAULERSON HOSPITAL,100
2020-07-14T123224,ORANGE,100006,Bed Census,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,647
2020-07-14T123224,ORANGE,100006,Available,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,146
2020-07-14T123224,ORANGE,100006,Available Capacity,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,0.184110971
2020-07-14T123224,ORANGE,100006,Total Staffed Bed Capacity,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,793
2020-07-14T123224,ORANGE,100007,Bed Census,ADVENTHEALTH ORLANDO,961
2020-07-14T123224,ORANGE,100007,Available,ADVENTHEALTH ORLANDO,371
2020-07-14T123224,ORANGE,100007,Available Capacity,ADVENTHEALTH ORLANDO,0.278528529
2020-07-14T123224,ORANGE,100007,Total Staffed Bed Capacity,ADVENTHEALTH ORLANDO,"1,332"
2020-07-14T123224,ORANGE,100021,Bed Census,ADVENTHEALTH EAST ORLANDO,255
2020-07-14T123224,ORANGE,100021,Available,ADVENTHEALTH EAST ORLANDO,40
2020-07-14T123224,ORANGE,100021,Available Capacity,ADVENTHEALTH EAST ORLANDO,0.135593220
2020-07-14T123224,ORANGE,100021,Total Staffed Bed Capacity,ADVENTHEALTH EAST ORLANDO,295
2020-07-14T123224,ORANGE,100030,Bed Census,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,227
2020-07-14T123224,ORANGE,100030,Available,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,8
2020-07-14T123224,ORANGE,100030,Available Capacity,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,0.034042553
2020-07-14T123224,ORANGE,100030,Total Staffed Bed Capacity,ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL,235
2020-07-14T123224,ORANGE,100129,Bed Census,ASPIRE HEALTH PARTNERS,33
2020-07-14T123224,ORANGE,100129,Available,ASPIRE HEALTH PARTNERS,0
2020-07-14T123224,ORANGE,100129,Available Capacity,ASPIRE HEALTH PARTNERS,0
2020-07-14T123224,ORANGE,100129,Total Staffed Bed Capacity,ASPIRE HEALTH PARTNERS,33
2020-07-14T123224,ORANGE,100162,Bed Census,ADVENTHEALTH WINTER PARK,243
2020-07-14T123224,ORANGE,100162,Available,ADVENTHEALTH WINTER PARK,179
